### Short Comparison (top 10 lines) excluding the first events: CMSSW_7_5_0_pre5 vs CMSSW_7_5_0_pre4
The same excluding the first event 
  delta/mean delta/orJob     original                   new       module name
   -0.625577      -0.32%        84.67 ms/ev ->        44.32 ms/ev ecalDrivenElectronSeeds
   -0.579842      -0.02%         6.07 ms/ev ->         3.34 ms/ev dedxHarmonic2
   -0.579207      -0.01%         1.51 ms/ev ->         0.83 ms/ev pfTausSelectionDiscriminator
   -0.578829      -0.01%         1.52 ms/ev ->         0.84 ms/ev hpsSelectionDiscriminator
   +0.551854      +0.01%         0.86 ms/ev ->         1.51 ms/ev caloMetBEFO
   -0.514988      -0.20%        62.49 ms/ev ->        36.90 ms/ev particleFlowClusterHF
   +0.512225      +0.01%         0.92 ms/ev ->         1.55 ms/ev caloMet
   -0.508981      -2.34%       720.82 ms/ev ->       428.37 ms/ev pixelPairStepTrackCandidates
   -0.508006      -0.00%         0.94 ms/ev ->         0.56 ms/ev particleBasedIsolation
   +0.506582      +0.00%         0.63 ms/ev ->         1.06 ms/ev caloMetBE
   -0.505275      -0.01%         2.33 ms/ev ->         1.39 ms/ev cosmicsVetoTrackCandidates
   -0.487001      -0.40%       128.33 ms/ev ->        78.07 ms/ev lowPtTripletStepTracks
   +0.482743      +0.00%         0.61 ms/ev ->         1.00 ms/ev uncleanedOnlyConversionTrackCandidates
   -0.470011      -0.01%         1.69 ms/ev ->         1.05 ms/ev interestingGedGamIsoDetIdEE
   +0.456531      +0.01%         2.05 ms/ev ->         3.27 ms/ev ghostTrackBJetTags
   -0.447813      -0.00%         0.65 ms/ev ->         0.41 ms/ev pfAllMuonsEI
   -0.440082      -0.59%       203.80 ms/ev ->       130.29 ms/ev conversionTrackCandidates
   -0.437682      -0.00%         1.21 ms/ev ->         0.77 ms/ev interestingGedEleIsoDetIdEE
   -0.428898      -0.65%       230.20 ms/ev ->       148.90 ms/ev jetCoreRegionalStepTrackCandidates
   -0.425937      -0.02%         6.86 ms/ev ->         4.45 ms/ev muonCSCDigis
   -0.422701      -0.02%         6.58 ms/ev ->         4.28 ms/ev pfRecoTauTagInfoProducer
   -0.421062      -0.00%         1.08 ms/ev ->         0.71 ms/ev interestingGamIsoDetIdEE
   -0.419258      -0.02%         6.59 ms/ev ->         4.31 ms/ev pfTauTagInfoProducer
   -0.418117      -1.33%       480.69 ms/ev ->       314.46 ms/ev detachedTripletStepTrackCandidates
   -0.407516      -0.02%         6.74 ms/ev ->         4.46 ms/ev hcalnoise
   -0.407100      -0.54%       199.90 ms/ev ->       132.29 ms/ev pixelPairStepTracks
   -0.404492      -0.08%        29.95 ms/ev ->        19.87 ms/ev SETMuonSeed
   +0.399749      +0.02%         4.43 ms/ev ->         6.64 ms/ev particleFlowClusterHCAL
   -0.399721      -0.12%        44.62 ms/ev ->        29.75 ms/ev pfNoPileUpEI
   -0.398097      -0.00%         0.84 ms/ev ->         0.56 ms/ev tobTecStepSeeds
   -0.391869      -0.10%        38.38 ms/ev ->        25.81 ms/ev pfNoPileUpJMEEI
   -0.385977      -0.00%         1.01 ms/ev ->         0.68 ms/ev muonSeededTrackCandidatesOutIn
   -0.379717      -0.01%         2.15 ms/ev ->         1.46 ms/ev pfJetsLegacyHPSPiZeros
   -0.374641      -0.01%         2.14 ms/ev ->         1.47 ms/ev ak4PFJetsLegacyHPSPiZeros
   +0.370296      +0.16%        44.68 ms/ev ->        64.99 ms/ev mixedTripletStepTracks
   -0.368341      -0.09%        37.46 ms/ev ->        25.81 ms/ev pfNoPileUpJME
   -0.363304      -0.00%         1.17 ms/ev ->         0.81 ms/ev muonSeededSeedsOutIn
   -0.351952      -0.10%        43.54 ms/ev ->        30.51 ms/ev particleFlowClusterPS
   -0.349243      -0.01%         2.38 ms/ev ->         1.67 ms/ev standAloneSETMuons
   -0.348918      -0.00%         0.66 ms/ev ->         0.46 ms/ev inclusiveSecondaryVertexFinderTagInfos
   -0.344427      -0.01%         5.42 ms/ev ->         3.83 ms/ev siPixelRecHitsPreSplitting
   -0.339791      -0.01%         5.34 ms/ev ->         3.79 ms/ev siPixelRecHits
   -0.337104      -0.04%        16.67 ms/ev ->        11.86 ms/ev tevMuons
   -0.333673      -1.25%       545.24 ms/ev ->       389.32 ms/ev initialStepTrackCandidatesPreSplitting
   -0.333036      -0.00%         1.00 ms/ev ->         0.71 ms/ev pfNoPileUpCandidates
   -0.328737      -0.05%        24.02 ms/ev ->        17.24 ms/ev displacedStandAloneMuons
   -0.327394      -0.14%        62.71 ms/ev ->        45.06 ms/ev siStripMatchedRecHits
   -0.326582      -0.01%         2.91 ms/ev ->         2.09 ms/ev hfreco
   -0.326505      -0.19%        85.72 ms/ev ->        61.66 ms/ev lowPtTripletStepSeeds
   -0.324794      -0.03%        11.31 ms/ev ->         8.15 ms/ev particleFlowRecHitHF
   -0.323371      -0.10%        46.79 ms/ev ->        33.77 ms/ev cosmicMuons
   -0.321265      -0.04%        16.82 ms/ev ->        12.16 ms/ev electronCkfTrackCandidates
   -0.320921      -0.01%         2.86 ms/ev ->         2.07 ms/ev interestingGedEleIsoDetIdEB
   -0.320917      -0.08%        35.19 ms/ev ->        25.46 ms/ev pfNoPileUp
   -0.320729      -0.02%        11.11 ms/ev ->         8.04 ms/ev generalV0Candidates
   -0.319932      -0.00%         0.63 ms/ev ->         0.45 ms/ev ckfInOutTracksFromConversions
   -0.319520      -0.14%        63.41 ms/ev ->        45.94 ms/ev combinatoricRecoTaus
   -0.315245      -0.08%        35.03 ms/ev ->        25.49 ms/ev pfNoPileUpIso
   -0.315149      -0.01%         2.40 ms/ev ->         1.75 ms/ev displacedGlobalMuons
   -0.312862      -0.14%        62.84 ms/ev ->        45.84 ms/ev pfTausCombiner
   -0.311654      -0.01%         3.28 ms/ev ->         2.40 ms/ev siPixelClusterShapeCache
   -0.310357      -0.02%        11.23 ms/ev ->         8.21 ms/ev particleFlowClusterECALUncorrected
   -0.305158      -1.13%       531.39 ms/ev ->       390.70 ms/ev initialStepTrackCandidates
   -0.300640      -0.01%         3.27 ms/ev ->         2.42 ms/ev ecalDigis
   -0.299199      -0.02%         8.12 ms/ev ->         6.01 ms/ev siPixelClusters
   -0.298930      -0.01%         4.11 ms/ev ->         3.04 ms/ev clusterSummaryProducer
   -0.298673      -0.00%         1.75 ms/ev ->         1.29 ms/ev glbTrackQual
   -0.297344      -0.00%         0.65 ms/ev ->         0.48 ms/ev trackWithVertexRefSelectorBeforeSorting
   -0.295190      -0.01%         3.20 ms/ev ->         2.38 ms/ev conversions
   -0.294879      -0.01%         4.97 ms/ev ->         3.69 ms/ev interestingGedGamIsoDetIdEB
   -0.292630      -0.01%         3.25 ms/ev ->         2.42 ms/ev interestingGamIsoDetIdEB
   -0.291094      -0.01%         2.53 ms/ev ->         1.89 ms/ev pfCombinedMVABJetTags
   -0.286125      -0.01%         3.69 ms/ev ->         2.77 ms/ev pfSecondaryVertexTagInfos
   -0.285409      -0.02%         9.01 ms/ev ->         6.76 ms/ev photons
   -0.277896      -0.00%         1.45 ms/ev ->         1.10 ms/ev muonSeededTrackCandidatesOutInDisplaced
   -0.277576      -0.00%         0.77 ms/ev ->         0.58 ms/ev ecalPreshowerDigis
   -0.276534      -0.01%         5.44 ms/ev ->         4.12 ms/ev newCombinedSeeds
   -0.274957      -0.00%         0.63 ms/ev ->         0.48 ms/ev trackWithVertexRefSelector
   -0.273965      -0.02%         7.86 ms/ev ->         5.97 ms/ev globalSETMuons
   -0.273924      -0.01%         5.23 ms/ev ->         3.97 ms/ev pfTausDiscriminationByIsolation
   -0.273622      -0.01%         6.47 ms/ev ->         4.91 ms/ev ecalDrivenGsfElectrons
   -0.273222      -0.04%        22.38 ms/ev ->        17.00 ms/ev siStripClusters
   -0.272042      -0.00%         0.91 ms/ev ->         0.69 ms/ev softPFElectronBJetTags
   -0.272031      -0.00%         1.29 ms/ev ->         0.98 ms/ev hcalDigis
   -0.271588      -0.00%         1.60 ms/ev ->         1.21 ms/ev muonSeededSeedsInOut
   -0.270967      -0.01%         4.09 ms/ev ->         3.12 ms/ev muonSeededSeedsOutInDisplaced
   -0.270753      -0.01%         6.77 ms/ev ->         5.16 ms/ev hpsPFTauDiscriminationByVLooseChargedIsolation
   -0.270198      -0.01%         3.05 ms/ev ->         2.32 ms/ev muonSeededTracksInOut
   -0.267598      -0.01%         6.77 ms/ev ->         5.17 ms/ev hpsPFTauMVA3IsolationPUcorrPtSum
   -0.266743      -0.00%         2.40 ms/ev ->         1.84 ms/ev combinedMVABJetTags
   -0.265678      -0.08%        40.27 ms/ev ->        30.82 ms/ev particleFlowRecHitPS
   -0.264010      -0.00%         0.81 ms/ev ->         0.62 ms/ev interestingEcalDetIdRefinedEB
   -0.264007      -0.01%         6.93 ms/ev ->         5.31 ms/ev muonSeededTrackCandidatesInOut
   -0.263558      -0.03%        13.68 ms/ev ->        10.50 ms/ev gedPhotonsTmp
   -0.263477      -0.00%         0.89 ms/ev ->         0.68 ms/ev interestingEcalDetIdPFEB
   -0.262517      -0.00%         0.70 ms/ev ->         0.54 ms/ev interestingEcalDetIdEBU
   -0.262064      -0.04%        20.09 ms/ev ->        15.43 ms/ev inclusiveCandidateVertexFinder
   -0.261703      -0.03%        14.97 ms/ev ->        11.51 ms/ev refittedStandAloneMuons
   -0.258045      -0.32%       176.68 ms/ev ->       136.30 ms/ev detachedTripletStepTracks
   -0.256804      -0.01%         6.58 ms/ev ->         5.08 ms/ev hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr
   -0.255701      -0.01%         6.65 ms/ev ->         5.15 ms/ev hpsPFTauDiscriminationByLooseCombinedIsolationDBSumPtCorr3Hits
   -0.255695      -0.01%         6.65 ms/ev ->         5.14 ms/ev hpsPFTauDiscriminationByRawCombinedIsolationDBSumPtCorr3Hits
   -0.255564      -0.01%         6.64 ms/ev ->         5.14 ms/ev hpsPFTauDiscriminationByTightCombinedIsolationDBSumPtCorr3Hits
   -0.255299      -0.01%         3.80 ms/ev ->         2.94 ms/ev secondaryVertexTagInfos
   -0.255011      -0.00%         1.14 ms/ev ->         0.88 ms/ev particleFlowForChargedMET
   -0.254963      -0.00%         1.16 ms/ev ->         0.90 ms/ev uncleanedOnlyMulti5x5SuperClustersWithPreshower
   -0.254766      -0.01%         6.57 ms/ev ->         5.08 ms/ev hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr
   -0.254688      -0.01%         6.65 ms/ev ->         5.14 ms/ev hpsPFTauDiscriminationByMediumCombinedIsolationDBSumPtCorr3Hits
   -0.254260      -0.00%         0.85 ms/ev ->         0.66 ms/ev pfCombinedSecondaryVertexBJetTags
   -0.253929      -0.01%         6.56 ms/ev ->         5.08 ms/ev hpsPFTauDiscriminationByLooseCombinedIsolationDBSumPtCorr
   -0.253751      -0.04%        20.22 ms/ev ->        15.67 ms/ev cmsTopTagPFJetsCHS
   -0.253149      -0.30%       169.33 ms/ev ->       131.28 ms/ev ecalMultiFitUncalibRecHit
   -0.252825      -0.01%         6.56 ms/ev ->         5.09 ms/ev hpsPFTauDiscriminationByMediumChargedIsolation
   -0.252305      -0.01%         6.55 ms/ev ->         5.08 ms/ev hpsPFTauDiscriminationByRawCombinedIsolationDBSumPtCorr
   -0.252129      -0.01%         6.57 ms/ev ->         5.10 ms/ev hpsPFTauDiscriminationByVLooseCombinedIsolationDBSumPtCorr
   -0.251721      -0.01%         5.99 ms/ev ->         4.65 ms/ev dedxTruncated40
   -0.251426      -0.04%        23.60 ms/ev ->        18.33 ms/ev ak8PFJetsCHS
   -0.251216      -0.01%         6.55 ms/ev ->         5.09 ms/ev hpsPFTauDiscriminationByLooseChargedIsolation
   -0.251166      -0.11%        59.95 ms/ev ->        46.58 ms/ev particleFlowClusterECAL
   -0.250891      -0.01%         6.52 ms/ev ->         5.07 ms/ev hpsPFTauDiscriminationByRawGammaIsolationDBSumPtCorr
   -0.250837      -0.01%         6.54 ms/ev ->         5.08 ms/ev hpsPFTauDiscriminationByTightChargedIsolation
   -0.250603      -0.01%         6.53 ms/ev ->         5.07 ms/ev hpsPFTauDiscriminationByRawChargedIsolationDBSumPtCorr
   -0.249354      -0.16%        88.16 ms/ev ->        68.61 ms/ev tobTecStepSeedsTripl
   -0.249349      -0.00%         1.28 ms/ev ->         1.00 ms/ev ecalTPSkim
   -0.247918      -0.00%         0.57 ms/ev ->         0.45 ms/ev pfAllNeutralHadronsAndPhotons
   -0.246171      -0.01%         3.35 ms/ev ->         2.61 ms/ev tripletElectronSeeds
   -0.245369      -0.00%         1.45 ms/ev ->         1.13 ms/ev pfPileUpAllChargedParticles
   -0.245308      -0.04%        20.45 ms/ev ->        15.98 ms/ev ak4PFJetsCHS
   -0.245041      -0.01%         3.45 ms/ev ->         2.70 ms/ev siPixelClusterShapeCachePreSplitting
   -0.243246      -0.01%         4.39 ms/ev ->         3.44 ms/ev muonsFromCosmics1Leg
   -0.242631      -0.02%        11.47 ms/ev ->         8.99 ms/ev standAloneMuons
   -0.242397      -0.00%         0.97 ms/ev ->         0.76 ms/ev fixedGridRhoAll
   -0.242184      -0.27%       155.36 ms/ev ->       121.80 ms/ev electronGsfTracks
   -0.241468      -0.00%         2.56 ms/ev ->         2.01 ms/ev siPixelDigis
   -0.241143      -0.09%        53.25 ms/ev ->        41.79 ms/ev tobTecStepSeedsPair
   -0.241045      -0.10%        58.34 ms/ev ->        45.79 ms/ev cosmicMuons1Leg
   -0.237941      -0.01%         7.43 ms/ev ->         5.85 ms/ev ghostTrackVertexTagInfos
   -0.237417      -0.03%        19.98 ms/ev ->        15.74 ms/ev inclusiveVertexFinder
   -0.232472      -0.00%         2.44 ms/ev ->         1.93 ms/ev csc2DRecHits
   -0.232093      -0.10%        59.28 ms/ev ->        46.95 ms/ev firstStepPrimaryVertices
   -0.230269      -0.35%       210.02 ms/ev ->       166.65 ms/ev initialStepTracksPreSplitting
   -0.229818      -0.01%         4.90 ms/ev ->         3.89 ms/ev offlinePrimaryVerticesWithBS
   -0.228531      -0.10%        59.02 ms/ev ->        46.91 ms/ev stripPairElectronSeeds
   -0.228017      -0.04%        22.56 ms/ev ->        17.94 ms/ev ak4PFJets
   -0.227983      -0.00%         0.72 ms/ev ->         0.57 ms/ev mixedTripletStepClusters
   -0.227816      -0.34%       209.92 ms/ev ->       166.98 ms/ev initialStepTracks
   -0.226333      -0.01%         5.29 ms/ev ->         4.22 ms/ev hpsPFTauDiscriminationByVLooseIsolationDBSumPtCorr
   -0.225991      -0.00%         0.82 ms/ev ->         0.65 ms/ev combinedSecondaryVertexBJetTags
   -0.225197      -0.03%        20.63 ms/ev ->        16.45 ms/ev pfJetsEI
   -0.224798      -0.00%         1.64 ms/ev ->         1.31 ms/ev multi5x5PreshowerClusterShape
   -0.224792      -0.01%         3.17 ms/ev ->         2.53 ms/ev towerMaker
   +0.224728      +0.05%        22.35 ms/ev ->        28.01 ms/ev ak4JetTracksAssociatorAtVertexJPT
   -0.224091      -0.00%         1.13 ms/ev ->         0.90 ms/ev pixelLessStep
   -0.223571      -0.00%         0.70 ms/ev ->         0.56 ms/ev cscSegments
   -0.222112      -0.00%         1.12 ms/ev ->         0.90 ms/ev interestingEcalDetIdEB
   -0.222041      -0.01%         4.98 ms/ev ->         3.99 ms/ev offlinePrimaryVertices
   -0.221559      -0.00%         2.84 ms/ev ->         2.27 ms/ev towerMakerWithHO
   +0.221392      +0.01%         4.34 ms/ev ->         5.42 ms/ev detachedTripletStep
   -0.220242      -0.28%       177.87 ms/ev ->       142.58 ms/ev pixelPairStepSeeds
   -0.216700      -0.02%        14.67 ms/ev ->        11.80 ms/ev pfNoJetEI
   -0.216389      -0.00%         0.77 ms/ev ->         0.62 ms/ev trackRefsForJets
   -0.215828      -0.00%         2.83 ms/ev ->         2.28 ms/ev secondaryVertexTagInfosEI
   -0.214994      -0.03%        16.87 ms/ev ->        13.60 ms/ev particleFlowRecHitECAL
   -0.213362      -0.07%        42.44 ms/ev ->        34.26 ms/ev hpsPFTauPrimaryVertexProducer
   -0.212075      -0.53%       345.73 ms/ev ->       279.44 ms/ev particleFlowBlock
   -0.212033      -0.00%         0.76 ms/ev ->         0.62 ms/ev trackRefsForJetsBeforeSorting
   -0.211350      -0.00%         1.98 ms/ev ->         1.60 ms/ev reducedEcalRecHitsES
   -0.209750      -0.00%         0.73 ms/ev ->         0.59 ms/ev pixelPairStepSeedClusterMask
   -0.209497      -0.48%       318.98 ms/ev ->       258.49 ms/ev pixelLessStepTrackCandidates
   -0.205849      -0.01%         3.88 ms/ev ->         3.16 ms/ev particleFlow
   -0.204169      -0.00%         0.68 ms/ev ->         0.55 ms/ev egmGedGsfElectronPFPileUpIsolation
   -0.203945      -0.03%        17.80 ms/ev ->        14.51 ms/ev candidateVertexArbitrator
   -0.201616      -0.25%       168.14 ms/ev ->       137.34 ms/ev unsortedOfflinePrimaryVertices
   -0.201381      -0.00%         1.61 ms/ev ->         1.32 ms/ev tobTecStepSeedLayersPair
   -0.200139      -0.03%        21.38 ms/ev ->        17.49 ms/ev multi5x5SuperClustersWithPreshower
   -0.199211      -0.40%       274.83 ms/ev ->       225.04 ms/ev tobTecStepTrackCandidates
   -0.198110      -0.02%        13.58 ms/ev ->        11.13 ms/ev siStripDigis
   -0.197647      -0.03%        18.54 ms/ev ->        15.21 ms/ev trackVertexArbitrator
   -0.196265      -0.13%        89.19 ms/ev ->        73.25 ms/ev pixelPairElectronSeeds
   -0.193220      -0.07%        46.58 ms/ev ->        38.37 ms/ev initialStepSeeds
   -0.192368      -0.63%       448.69 ms/ev ->       369.95 ms/ev pixelLessStepSeeds
   -0.191770      -0.08%        56.93 ms/ev ->        46.97 ms/ev firstStepPrimaryVerticesPreSplitting
   -0.191434      -0.13%        93.75 ms/ev ->        77.37 ms/ev pixelLessStepTracks
   +0.190656      +0.05%        29.89 ms/ev ->        36.19 ms/ev mixedTripletStepTrackCandidates
   -0.189508      -0.10%        72.13 ms/ev ->        59.64 ms/ev allConversions
   -0.188636      -0.01%         9.43 ms/ev ->         7.80 ms/ev siPixelClustersPreSplitting
   -0.187229      -0.02%        12.87 ms/ev ->        10.67 ms/ev mergedDuplicateTracks
   -0.185838      -0.05%        35.42 ms/ev ->        29.39 ms/ev mixedTripletStepSeedsB
   -0.184562      -0.06%        46.52 ms/ev ->        38.66 ms/ev initialStepSeedsPreSplitting
   -0.182529      -0.03%        20.50 ms/ev ->        17.07 ms/ev gedPhotons
   -0.178686      -0.14%       106.84 ms/ev ->        89.32 ms/ev earlyDisplacedMuons
   -0.175383      -0.01%         6.68 ms/ev ->         5.60 ms/ev muonsFromCosmics
   -0.174539      -0.14%       106.82 ms/ev ->        89.67 ms/ev earlyMuons
   -0.174134      -0.09%        69.15 ms/ev ->        58.07 ms/ev trackerDrivenElectronSeeds
   -0.173488      -0.04%        29.62 ms/ev ->        24.89 ms/ev tobTecStepTracks
   -0.168911      -0.01%        10.82 ms/ev ->         9.13 ms/ev pfTrack
   -0.168311      -0.01%         6.98 ms/ev ->         5.89 ms/ev hpsPFTauProducerSansRefs
   -0.165208      -0.01%         7.57 ms/ev ->         6.42 ms/ev globalMuons
   -0.162676      -0.01%         7.86 ms/ev ->         6.68 ms/ev uncleanedOnlyPfTrack
   -0.160689      -0.24%       200.57 ms/ev ->       170.74 ms/ev detachedTripletStepSeeds
   -0.160466      -0.04%        36.71 ms/ev ->        31.26 ms/ev particleFlowTmp
   -0.156452      -0.03%        27.13 ms/ev ->        23.19 ms/ev ak4PFJetsRecoTauChargedHadrons
   -0.154802      -0.03%        27.13 ms/ev ->        23.23 ms/ev pfTauPFJetsRecoTauChargedHadrons
   -0.152647      -0.02%        19.75 ms/ev ->        16.95 ms/ev pfImpactParameterTagInfos
   -0.151886      -0.68%       603.16 ms/ev ->       518.01 ms/ev hbheprereco
   -0.145694      -0.02%        19.60 ms/ev ->        16.94 ms/ev ak4CaloJets
   +0.142451      +0.01%         8.38 ms/ev ->         9.66 ms/ev JetPlusTrackZSPCorJetAntiKt4
   -0.134378      -0.01%         8.52 ms/ev ->         7.45 ms/ev convLayerPairs
   +0.131811      +0.01%         7.74 ms/ev ->         8.84 ms/ev hbhereco
   -0.131524      -0.03%        25.54 ms/ev ->        22.39 ms/ev pfTrackElec
   +0.119972      +0.01%         6.14 ms/ev ->         6.92 ms/ev uncleanedOnlyAllConversions
   -0.113313      -0.11%       126.59 ms/ev ->       113.01 ms/ev convTrackCandidates
   +0.105377      +0.10%       113.29 ms/ev ->       125.89 ms/ev particleFlowDisplacedVertex
   -0.103973      -0.05%        58.42 ms/ev ->        52.64 ms/ev photonConvTrajSeedFromSingleLeg
   -0.102841      -0.02%        24.75 ms/ev ->        22.33 ms/ev gedGsfElectronsTmp
   -0.102438      -0.51%       650.11 ms/ev ->       586.76 ms/ev muons1stStep
   -0.082672      -0.04%        61.23 ms/ev ->        56.37 ms/ev earlyGeneralTracks
   -0.080017      -0.01%        12.18 ms/ev ->        11.24 ms/ev convStepTracks
   -0.079631      -0.00%         5.60 ms/ev ->         5.17 ms/ev particleFlowRecHitHBHE
   -0.073092      -0.01%        15.65 ms/ev ->        14.55 ms/ev recoTauAK4PFJets08Region
   -0.070669      -0.01%        15.72 ms/ev ->        14.65 ms/ev pfTauPFJets08Region
   -0.068591      -0.01%        10.03 ms/ev ->         9.36 ms/ev impactParameterTagInfos
   -0.062746      -0.22%       442.00 ms/ev ->       415.11 ms/ev RECOSIMoutput
   -0.056147      -0.01%        15.88 ms/ev ->        15.01 ms/ev generalTracks
   -0.054868      -0.00%        10.52 ms/ev ->         9.96 ms/ev particleFlowSuperClusterECAL
  ---------- ------------     --------                  ----       ------------
Job total:  12.4873 s/ev ==> 9.47794 s/ev

